chr start end
chr2 35542200 35546200
chr2 35554600 35558600
chr2 35568300 35572300
chr2 35583850 35587850
chr2 35593950 35597950
chr2 35620850 35624850
chr2 35637650 35641650
chr2 35672600 35676600
chr2 35697350 35701350
chr2 35703300 35707300
chr2 35706300 35710300
chr2 35717650 35721650
chr2 35723500 35727500
chr2 35726900 35730900
chr2 35733750 35737750
chr2 35883200 35887200
chr2 35888650 35892650
chr2 35893000 35897000
chr2 35931100 35935100
chr2 35935000 35939000
chr2 36052300 36056300
chr2 36071400 36075400
chr2 36077200 36081200
chr2 36089000 36093000
chr2 36269800 36273800
chr2 37445200 37449200
chr2 37566700 37570700
chr2 37588900 37592900
chr2 37595800 37599800
chr2 37612700 37616700
chr2 37618400 37622400
chr2 37633300 37637300
chr2 37771200 37775200
chr2 37792300 37796300
chr2 37826300 37830300
chr2 37835500 37839500
chr2 37843600 37847600
chr2 37851600 37855600
chr2 37856900 37860900
chr2 38037350 38041350
chr2 38222700 38226700
chr2 38340100 38344100
chr2 38383800 38387800
chr2 38389200 38393200
chr2 38397000 38401000
chr2 38401400 38405400
chr2 38408300 38412300
chr2 38414100 38418100
chr2 38439200 38443200
chr2 38445800 38449800
chr2 38529600 38533600
chr2 38536700 38540700
chr2 38550200 38554200
chr2 38575900 38579900
chr2 38638000 38642000
chr2 38671300 38675300
chr2 38677300 38681300
chr2 38705500 38709500
chr2 38728500 38732500
chr2 38770100 38774100
chr2 38817900 38821900
chr2 38841000 38845000
chr2 39019600 39023600
chr2 39192200 39196200
chr2 42243300 42247300
chr2 43437200 43441200
chr2 44362600 44366600
chr2 44372200 44376200
chr2 44379100 44383100
chr2 44683400 44687400
chr2 44825200 44829200
chr2 44891400 44895400
chr2 44920800 44924800
chr2 44942300 44946300
chr2 44951500 44955500
chr2 45079150 45083150
chr2 48273600 48277600
chr2 48295000 48299000
chr2 48299400 48303400
chr2 48310700 48314700
chr2 48392550 48396550
chr2 49135200 49139200
chr2 49201500 49205500
chr2 49213800 49217800
chr2 49225100 49229100
chr2 49228100 49232100
chr2 49301600 49305600
chr2 49326050 49330050
chr2 49399800 49403800
chr2 49426150 49430150
chr2 49448600 49452600
chr2 49537200 49541200
chr2 49586700 49590700
chr2 49628900 49632900
chr2 49658700 49662700
chr2 49665000 49669000
chr2 49681500 49685500
chr2 49731700 49735700
chr2 49737600 49741600
chr2 49747500 49751500
chr2 49754200 49758200
chr2 49858600 49862600
chr2 49874400 49878400
chr2 50117800 50121800
chr2 50129550 50133550
chr2 50610450 50614450
chr2 50756900 50760900
chr2 50767300 50771300
chr2 50825300 50829300
chr2 50842650 50846650
chr2 50861150 50865150
chr2 50887100 50891100
chr2 50892500 50896500
chr2 50901850 50905850
chr2 50909900 50913900
chr2 50919700 50923700
chr2 50925750 50929750
chr2 50933400 50937400
chr2 50940050 50944050
chr2 50944300 50948300
chr2 50993300 50997300
chr2 50997900 51001900
chr2 51217600 51221600
chr2 51399700 51403700
chr2 51585600 51589600
chr2 51606700 51610700
chr2 51704300 51708300
chr2 51866900 51870900
chr2 51906800 51910800
chr2 51922900 51926900
chr2 51932850 51936850
chr2 51966700 51970700
chr2 52082200 52086200
chr2 52274500 52278500
chr2 52295900 52299900
chr2 52425000 52429000
chr2 52446200 52450200
chr2 52462700 52466700
chr2 52473000 52477000
chr2 52477300 52481300
chr2 52490800 52494800
chr2 52661600 52665600
chr2 52734600 52738600
chr2 52745000 52749000
chr2 52755100 52759100
chr2 52759900 52763900
chr2 52761700 52765700
chr2 52766800 52770800
chr2 52772050 52776050
chr2 52780300 52784300
chr2 52785200 52789200
chr2 52796400 52800400
chr2 52801350 52805350
chr2 52808150 52812150
chr2 52819900 52823900
chr2 52836900 52840900
chr2 52844050 52848050
chr2 52848700 52852700
chr2 52864400 52868400
chr2 53331300 53335300
chr2 54362700 54366700
chr2 54788300 54792300
chr2 55061700 55065700
chr2 56305200 56309200
chr2 57082200 57086200
chr2 57103800 57107800
chr2 57108600 57112600
chr2 57116700 57120700
chr2 57140400 57144400
chr2 57185600 57189600
chr2 57229400 57233400
chr2 58331500 58335500
chr2 58336200 58340200
chr2 58383500 58387500
chr2 58388500 58392500
chr2 58401500 58405500
chr2 58455600 58459600
chr2 58478850 58482850
chr2 58511000 58515000
chr2 58682700 58686700
chr2 58729500 58733500
chr2 58892600 58896600
chr2 58903900 58907900
chr2 59007400 59011400
chr2 59014200 59018200
chr2 59022200 59026200
chr2 59049950 59053950
chr2 59053600 59057600
chr2 59062200 59066200
chr2 59075700 59079700
chr2 59086100 59090100
chr2 59089600 59093600
chr2 59126100 59130100
chr2 59138200 59142200
chr2 59148900 59152900
chr2 59173700 59177700
chr2 59184400 59188400
chr2 59187200 59191200
chr2 59197600 59201600
chr2 59213700 59217700
chr2 59273900 59277900
chr2 59302700 59306700
chr2 59307500 59311500
chr2 59317700 59321700
chr2 59366000 59370000
chr2 59369950 59373950
chr2 59380050 59384050
chr2 59421200 59425200
chr2 59437450 59441450
chr2 59459000 59463000
chr2 59473150 59477150
chr2 59476000 59480000
chr2 59478600 59482600
chr2 59483150 59487150
chr2 59489100 59493100
chr2 59497550 59501550
chr2 59507500 59511500
chr2 59511100 59515100
chr2 59517000 59521000
chr2 59520500 59524500
chr2 59525000 59529000
chr2 59544800 59548800
chr2 59553800 59557800
chr2 59558400 59562400
chr2 59573350 59577350
chr2 59583700 59587700
chr2 59592100 59596100
chr2 59604600 59608600
chr2 59666350 59670350
chr2 59689600 59693600
chr2 59725750 59729750
chr2 59734050 59738050
chr2 59858250 59862250
chr2 59907900 59911900
chr2 59913050 59917050
chr2 59919650 59923650
chr2 59925800 59929800
chr2 59958300 59962300
chr2 59968850 59972850
chr2 59980250 59984250
chr2 60050100 60054100
chr2 60103600 60107600
chr2 60239600 60243600
chr2 60245700 60249700
chr2 60264500 60268500
chr2 60367450 60371450
chr2 60525100 60529100
chr2 60529700 60533700
chr2 60534600 60538600
chr2 60565900 60569900
chr2 60636900 60640900
chr2 60647700 60651700
chr2 60653750 60657750
chr2 60678900 60682900
chr2 60683700 60687700
chr2 60691500 60695500
chr2 60700300 60704300
chr2 60706750 60710750
chr2 60712000 60716000
chr2 60758500 60762500
chr2 60888500 60892500
chr2 60894800 60898800
chr2 61013400 61017400
chr2 61049900 61053900
chr2 61082800 61086800
chr2 61101800 61105800
chr2 61236350 61240350
chr2 61467100 61471100
chr2 61497700 61501700
chr2 61854500 61858500
chr2 61922600 61926600
chr2 62177900 62181900
chr2 62241700 62245700
chr2 62277300 62281300
chr2 62496500 62500500
chr2 62544500 62548500
chr2 63727700 63731700
chr2 63763350 63767350
chr2 64231450 64235450
chr2 64874600 64878600
chr2 65017400 65021400
chr2 65027700 65031700
chr2 65256100 65260100
chr2 65257800 65261800
chr2 65274400 65278400
chr2 65285600 65289600
chr2 65292500 65296500
chr2 65381500 65385500
chr2 65388700 65392700
chr2 65620100 65624100
chr2 65640300 65644300
chr2 65654300 65658300
chr2 65663200 65667200
chr2 65675100 65679100
chr2 65678650 65682650
chr2 65746000 65750000
chr2 65860100 65864100
chr2 65928950 65932950
chr2 65933500 65937500
chr2 65950900 65954900
chr2 65986600 65990600
chr2 66077050 66081050
chr2 67413150 67417150
chr2 67427200 67431200
chr2 68070900 68074900
chr2 68079900 68083900
chr2 68086400 68090400
chr2 68128600 68132600
chr2 68134750 68138750
chr2 68184150 68188150
chr2 68213000 68217000
chr2 68218100 68222100
chr2 68221500 68225500
chr2 68271800 68275800
chr2 68601600 68605600
chr2 68654800 68658800
chr2 68660200 68664200
chr2 68706900 68710900
chr2 68710200 68714200
chr2 68724000 68728000
chr2 68729950 68733950
chr2 68747200 68751200
chr2 68761200 68765200
chr2 68802800 68806800
chr2 68814900 68818900
chr2 68886100 68890100
chr2 68896800 68900800
chr2 68941000 68945000
chr2 68968500 68972500
chr2 69045800 69049800
chr2 69064800 69068800
chr2 69067600 69071600
chr2 69191700 69195700
chr2 69253050 69257050
chr2 69367750 69371750
chr2 69379800 69383800
chr2 69383100 69387100
chr2 69411700 69415700
chr2 69418500 69422500
chr2 69449150 69453150
chr2 69639400 69643400
chr2 69727750 69731750
chr2 69918400 69922400
chr2 69954800 69958800
chr2 69963700 69967700
chr2 70059400 70063400
chr2 70098200 70102200
chr2 70114950 70118950
chr2 70119600 70123600
chr2 70128800 70132800
chr2 70153550 70157550
chr2 70249300 70253300
chr2 70293100 70297100
chr2 70387600 70391600
chr2 70394300 70398300
chr2 70452400 70456400
chr2 70455550 70459550
chr2 70545800 70549800
chr2 70603600 70607600
chr2 70608900 70612900
chr2 70615900 70619900
chr2 70633400 70637400
chr2 70649000 70653000
chr2 70667050 70671050
chr2 70744900 70748900
chr2 70858600 70862600
chr2 70867150 70871150
chr2 70879100 70883100
chr2 70885100 70889100
chr2 70960800 70964800
chr2 70998600 71002600
chr2 71003000 71007000
chr2 71016400 71020400
chr2 71026500 71030500
chr2 71034400 71038400
chr2 71058700 71062700
chr2 71115700 71119700
chr2 71126900 71130900
chr2 71145200 71149200
chr2 71148400 71152400
chr2 71166700 71170700
chr2 71189100 71193100
chr2 71191400 71195400
chr2 71302100 71306100
chr2 71316100 71320100
chr2 71329650 71333650
chr2 71335300 71339300
chr2 71340000 71344000
chr2 71359400 71363400
chr2 71388400 71392400
chr2 71430700 71434700
chr2 71444200 71448200
chr2 71452200 71456200
chr2 71461000 71465000
chr2 71480000 71484000
chr2 71497200 71501200
chr2 71509300 71513300
chr2 71540300 71544300
chr2 71563800 71567800
chr2 71566500 71570500
chr2 71575700 71579700
chr2 71595550 71599550
chr2 71631000 71635000
chr2 71635000 71639000
chr2 71643400 71647400
chr2 71646600 71650600
chr2 71651900 71655900
chr2 71699900 71703900
chr2 71736400 71740400
chr2 71750300 71754300
chr2 71806400 71810400
chr2 71856750 71860750
chr2 71862600 71866600
chr2 71911200 71915200
chr2 71916400 71920400
chr2 71923800 71927800
chr2 71967100 71971100
chr2 71972800 71976800
chr2 71984250 71988250
chr2 72036500 72040500
chr2 72040600 72044600
chr2 72077750 72081750
chr2 72091000 72095000
chr2 72244700 72248700
chr2 72249800 72253800
chr2 72283800 72287800
chr2 72289700 72293700
chr2 72307600 72311600
chr2 72328300 72332300
chr2 72340000 72344000
chr2 72343600 72347600
chr2 72359500 72363500
chr2 72370700 72374700
chr2 72455900 72459900
chr2 72484300 72488300
chr2 72582700 72586700
chr2 72664800 72668800
chr2 72669800 72673800
chr2 72673800 72677800
chr2 72692500 72696500
chr2 72701600 72705600
chr2 72760800 72764800
chr2 72799900 72803900
chr2 72811850 72815850
chr2 72820000 72824000
chr2 72845400 72849400
chr2 72857400 72861400
chr2 72860200 72864200
chr2 72891350 72895350
chr2 72896200 72900200
chr2 72902900 72906900
chr2 72907950 72911950
chr2 72915000 72919000
chr2 72919000 72923000
chr2 72923050 72927050
chr2 72979200 72983200
chr2 72994400 72998400
chr2 73159000 73163000
chr2 73269450 73273450
chr2 73345700 73349700
chr2 73354900 73358900
chr2 73358200 73362200
chr2 73376600 73380600
chr2 73408850 73412850
chr2 73427400 73431400
chr2 73433700 73437700
chr2 73442000 73446000
chr2 73519800 73523800
chr2 73558000 73562000
chr2 73605800 73609800
chr2 73629350 73633350
chr2 73635600 73639600
chr2 73643800 73647800
chr2 73696500 73700500
chr2 73780300 73784300
chr2 73910200 73914200
chr2 73958050 73962050
chr2 73964450 73968450
chr2 73973500 73977500
chr2 73989850 73993850
chr2 74004850 74008850
chr2 74046500 74050500
chr2 74137000 74141000
chr2 74484700 74488700
chr2 74626300 74630300
chr2 74831400 74835400
chr2 74836500 74840500
chr2 74884600 74888600
chr2 74895700 74899700
chr2 74923400 74927400
chr2 74955050 74959050
chr2 75058900 75062900
chr2 75082300 75086300
chr2 75101700 75105700
chr2 75248700 75252700
chr2 75270800 75274800
chr2 75374000 75378000
chr2 75425700 75429700
chr2 75449400 75453400
chr2 75460950 75464950
chr2 75465200 75469200
chr2 75472300 75476300
chr2 75480650 75484650
chr2 75526600 75530600
chr2 75529600 75533600
chr2 75533000 75537000
chr2 75567400 75571400
chr2 75588650 75592650
chr2 75596400 75600400
chr2 75599000 75603000
chr2 75604300 75608300
chr2 75617000 75621000
chr2 75628800 75632800
chr2 75638400 75642400
chr2 75646200 75650200
chr2 75672000 75676000
chr2 75680400 75684400
chr2 75707200 75711200
chr2 75710100 75714100
chr2 75791600 75795600
chr2 75799000 75803000
chr2 75826250 75830250
chr2 75837100 75841100
chr2 75843100 75847100
chr2 75847500 75851500
chr2 75858350 75862350
chr2 75865600 75869600
chr2 75886300 75890300
chr2 76086000 76090000
chr2 76169200 76173200
chr2 76237550 76241550
chr2 76278300 76282300
chr2 76638800 76642800
chr2 76642900 76646900
chr2 76848550 76852550
chr2 76895600 76899600
chr2 76910900 76914900
chr2 76931100 76935100
chr2 76951900 76955900
chr2 76968700 76972700
chr2 76984150 76988150
chr2 77012200 77016200
chr2 77037400 77041400
chr2 77094000 77098000
chr2 77100900 77104900
chr2 77104400 77108400
chr2 77111350 77115350
chr2 77125750 77129750
chr2 77139650 77143650
chr2 77171900 77175900
chr2 77175200 77179200
chr2 77230100 77234100
chr2 77247050 77251050
chr2 77273000 77277000
chr2 77323200 77327200
chr2 77343600 77347600
chr2 77351900 77355900
chr2 77423350 77427350
chr2 77550300 77554300
chr2 77590350 77594350
chr2 77662600 77666600
chr2 77675800 77679800
chr2 77762250 77766250
chr2 78121550 78125550
chr2 78148300 78152300
chr2 79080000 79084000
chr2 79150000 79154000
chr2 79193100 79197100
chr2 79202300 79206300
chr2 79217200 79221200
chr2 79283200 79287200
chr2 79335700 79339700
chr2 79404900 79408900
chr2 80022550 80026550
chr2 80218000 80222000
chr2 80412000 80416000
chr2 81552900 81556900
chr2 82686200 82690200
chr2 83550900 83554900
chr2 83556700 83560700
chr2 83573500 83577500
chr2 83578400 83582400
chr2 83586800 83590800
chr2 84226000 84230000
chr2 84319200 84323200
chr2 84358700 84362700
chr2 84360900 84364900
chr2 84367950 84371950
chr2 84446600 84450600
chr2 84463500 84467500
chr2 84465800 84469800
chr2 84476300 84480300
chr2 84497300 84501300
chr2 84576600 84580600
chr2 84595200 84599200
chr2 84600300 84604300
chr2 84641100 84645100
chr2 84669200 84673200
chr2 84689100 84693100
chr2 84718300 84722300
chr2 84903300 84907300
chr2 85091100 85095100
chr2 87231600 87235600
chr2 87318950 87322950
chr2 87324600 87328600
chr2 87353300 87357300
chr2 90322250 90326250
chr2 90397300 90401300
chr2 90401800 90405800
chr2 90450300 90454300
chr2 90475300 90479300
chr2 90546300 90550300
chr2 90661800 90665800
chr2 90767100 90771100
chr2 90788500 90792500
chr2 90814350 90818350
chr2 90819100 90823100
chr2 90861700 90865700
chr2 90898700 90902700
chr2 90950800 90954800
chr2 90961800 90965800
chr2 90969800 90973800
chr2 90978000 90982000
chr2 91010000 91014000
chr2 91059300 91063300
chr2 91129700 91133700
chr2 91141700 91145700
chr2 91147100 91151100
chr2 91199300 91203300
chr2 91225650 91229650
chr2 91234400 91238400
chr2 91243900 91247900
chr2 91268700 91272700
chr2 91277600 91281600
chr2 91290800 91294800
chr2 91301100 91305100
chr2 91355500 91359500
chr2 91467400 91471400
chr2 91481700 91485700
chr2 91494800 91498800
chr2 91511800 91515800
chr2 91541800 91545800
chr2 91573300 91577300
chr2 91625000 91629000
chr2 91732400 91736400
chr2 91743400 91747400
chr2 91758900 91762900
chr2 91793000 91797000
chr2 91809700 91813700
chr2 91817500 91821500
chr2 91852100 91856100
chr2 91866000 91870000
chr2 91886100 91890100
chr2 91935600 91939600
chr2 91963400 91967400
chr2 91984400 91988400
chr2 92041050 92045050
chr2 92046800 92050800
chr2 92106550 92110550
chr2 92169100 92173100
chr2 92198050 92202050
chr2 92263300 92267300
chr2 92266600 92270600
chr2 92310000 92314000
chr2 92338600 92342600
chr2 92483700 92487700
chr2 92487100 92491100
chr2 92503550 92507550
chr2 92508800 92512800
chr2 92512500 92516500
chr2 92517100 92521100
chr2 92520300 92524300
chr2 92565000 92569000
chr2 92581100 92585100
chr2 92588300 92592300
chr2 92644700 92648700
chr2 92647300 92651300
chr2 92658700 92662700
chr2 92689600 92693600
chr2 92692850 92696850
chr2 92708400 92712400
chr2 92721700 92725700
chr2 92767800 92771800
chr2 92774050 92778050
chr2 92786100 92790100
chr2 92805500 92809500
chr2 92818500 92822500
chr2 92873800 92877800
chr2 92952600 92956600
chr2 92989100 92993100
chr2 92992800 92996800
chr2 93001300 93005300
chr2 93011600 93015600
chr2 93037600 93041600
chr2 93042200 93046200
chr2 93052600 93056600
chr2 93066700 93070700
chr2 93090900 93094900
chr2 93100000 93104000
chr2 93129100 93133100
chr2 93199700 93203700
chr2 93254900 93258900
chr2 93258600 93262600
chr2 93271000 93275000
chr2 93308600 93312600
chr2 93378200 93382200
chr2 93430700 93434700
chr2 93535200 93539200
chr2 93593700 93597700
chr2 93611250 93615250
chr2 93623500 93627500
chr2 93651700 93655700
chr2 93674600 93678600
chr2 93701900 93705900
chr2 93729800 93733800
chr2 93738400 93742400
chr2 93743400 93747400
chr2 93747700 93751700
chr2 93763500 93767500
chr2 93766200 93770200
chr2 93782800 93786800
chr2 93803500 93807500
chr2 93839800 93843800
chr2 93879550 93883550
chr2 93976300 93980300
chr2 93992650 93996650
chr2 94038900 94042900
chr2 94057200 94061200
chr2 94143200 94147200
chr2 95930300 95934300
chr2 96153300 96157300
chr2 98503800 98507800
chr2 98682200 98686200
chr2 100026850 100030850
chr2 101440150 101444150
chr2 101504600 101508600
chr2 101561200 101565200
chr2 101570550 101574550
chr2 101590500 101594500
chr2 101594700 101598700
chr2 101619400 101623400
chr2 101625100 101629100
chr2 101653600 101657600
chr2 101709400 101713400
chr2 101744150 101748150
chr2 101800000 101804000
chr2 101871600 101875600
chr2 101888100 101892100
chr2 101898900 101902900
chr2 101930100 101934100
chr2 101933500 101937500
chr2 101938050 101942050
chr2 101946500 101950500
chr2 101952000 101956000
chr2 101956400 101960400
chr2 101960100 101964100
chr2 101963700 101967700
chr2 101968200 101972200
chr2 101971000 101975000
chr2 101981100 101985100
chr2 101984400 101988400
chr2 101987600 101991600
chr2 101991400 101995400
