gname	gchrom	gstart	gend	log.FPRM	strand	status	echrom	estart	end	gid	eid	prob	log.p.value.correct
NM_009070	chr17	24551619	24562842	2.62132969089764	+	1	chr17	24651950	24653950	8334	12817	1	36.3376357279101
NM_022011	chr13	101238531	101262564	2.63428165851524	-	1	chr13	101233800	101235800	8378	7201	1	36.3376357279101
NM_029231	chr11	70206383	70223533	2.89887990518796	-	1	chr11	70249200	70251200	9082	4449	1	36.3376357279101
NM_134469	chr3	88897509	88905867	3.12052623072025	-	1	chr3	89041700	89043700	9573	20435	1	36.3376357279101
NM_172578	chr12	66233720	66273567	3.12382641106147	-	1	chr12	66209200	66211200	9581	6661	1	36.3376357279101
NM_021383	chr1	74552633	74577416	3.1820624517453	+	1	chr1	74616900	74618900	9679	13517	1	36.3376357279101
NM_008577	chr19	8781371	8788387	3.18554238764701	-	1	chr19	8780900	8782900	9685	16452	1	36.3376357279101
NM_001033606	chr1	78654399	78704317	3.22939233204696	+	1	chr1	78605950	78607950	9764	14138	1	36.3376357279101
NM_026508	chr16	4039976	4077810	3.29887668551232	-	1	chr16	4085300	4087300	9882	12179	1	36.3376357279101
NM_027604	chr10	122550299	122633979	3.32664623439777	-	1	chr10	122570800	122572800	9921	247	1	36.3376357279101
NM_175260	chr11	68505416	68630126	3.38902358073045	+	1	chr11	68529200	68531200	10014	4354	1	36.3376357279101
NM_008323	chrX	71024301	71032236	3.43536689743225	-	1	chrX	70929800	70931800	10085	33123	1	36.3376357279101
NM_001080127	chr17	24551619	24562842	3.50685385352062	+	1	chr17	24651950	24653950	10175	12817	1	36.3376357279101
NM_007684	chr13	81922290	81936156	3.56928477842829	+	1	chr13	81820100	81822100	10246	8349	1	36.3376357279101
NM_007604	chr6	17587097	17616536	3.82715986478016	+	1	chr6	17570550	17572550	10500	26195	1	36.3376357279101
NM_009426	chr6	92192055	92194642	3.83730376956775	-	1	chr6	92113100	92115100	10512	27121	1	36.3376357279101
NM_011975	chr7	116662708	116665883	3.90959405792208	+	1	chr7	116751800	116753800	10571	27381	1	36.3376357279101
NM_007451	chrX	34335646	34338801	4.02213222810818	+	1	chrX	34314300	34316300	10641	33051	1	36.3376357279101
NM_025641	chr4	115739569	115747675	4.06764631468993	-	1	chr4	115743350	115745350	10677	20889	1	36.3376357279101
NM_016844	chr17	33959983	33961443	4.1993830260268	-	1	chr17	33975100	33977100	10745	13322	1	36.3376357279101
NM_207634	chr14	25309902	25315368	4.21062127876409	+	1	chr14	25316200	25318200	10757	8916	1	36.3376357279101
NM_023202	chr17	33961558	33975258	4.49896931733257	+	1	chr17	33975100	33977100	10880	13322	1	36.3376357279101
NM_053071	chr15	35861730	35868001	4.61774084316194	-	1	chr15	35862900	35864900	10918	10184	1	36.3376357279101
NM_008492	chr6	142438768	142456463	4.64911051345046	-	1	chr6	142441800	142443800	10926	26082	1	36.3376357279101
NM_029023	chr11	88785335	88816756	3.87558098812129	-	1	chr11	88852000	88854000	10542	5333	0.677966101694915	36.1991133062842
NM_013455	chr15	89398756	89405015	-3.30223026026341	+	0	chr15	89300300	89302300	977	11187	0.932203389830508	36.1832689428218
NM_001001488	chr18	64688632	64820654	-2.5600716727308	-	0	chr18	64686100	64688100	1807	14902	0.932203389830508	36.1832689428218
NM_010118	chr10	67000616	67004936	-2.37220637617599	+	0	chr10	66922500	66924500	2024	1106	0.932203389830508	36.1832689428218
NM_027283	chr2	28547599	28555171	-1.80263438738036	-	0	chr2	28471050	28473050	2777	18168	0.932203389830508	36.1832689428218
NM_001167873	chr7	30768973	30813300	1.61129618477606	+	1	chr7	30812300	30814300	4595	28488	0.932203389830508	36.1832689428218
NM_013813	chr17	69506149	69639327	1.69042417481985	+	1	chr17	69570400	69572400	4888	13861	0.932203389830508	36.1832689428218
NM_001039184	chr1	157692095	157820385	1.71900954886339	-	1	chr1	157921600	157923600	5013	3944	0.932203389830508	36.1832689428218
NM_019921	chr11	61684808	61743728	1.79316015447697	-	1	chr11	61695400	61697400	5305	4153	0.932203389830508	36.1832689428218
NM_029846	chr1	89652645	89688997	1.9328929344038	+	1	chr1	89582900	89584900	5850	15291	0.932203389830508	36.1832689428218
NM_177178	chr15	9070325	9127206	1.9368232738884	+	1	chr15	9064200	9066200	5861	11205	0.932203389830508	36.1832689428218
NM_019694	chr5	34084000	34125353	1.94041938809346	-	1	chr5	34009500	34011500	5878	24879	0.932203389830508	36.1832689428218
NM_019667	chr2	52547724	52601183	1.94607584961193	-	1	chr2	52463700	52465700	5892	18624	0.932203389830508	36.1832689428218
NM_178640	chr13	14046940	14091335	1.99823419774736	+	1	chr13	13933000	13935000	6099	7398	0.932203389830508	36.1832689428218
NM_010697	chr19	46107090	46114111	2.08020624921648	-	1	chr19	46122200	46124200	6423	16054	0.932203389830508	36.1832689428218
NM_028673	chr1	63319842	63361149	2.18124423578978	+	1	chr1	63254000	63256000	6796	11977	0.932203389830508	36.1832689428218
NM_023324	chr11	20991326	21050330	2.25197787898899	+	1	chr11	20866700	20868700	7056	2689	0.932203389830508	36.1832689428218
NM_027351	chr1	58487836	58502330	2.304802632435	-	1	chr1	58423900	58425900	7258	11060	0.932203389830508	36.1832689428218
NM_001042653	chr2	119435267	119444241	2.30840810629683	-	1	chr2	119297400	119299400	7270	16682	0.932203389830508	36.1832689428218
NM_009210	chr3	19957810	20018376	2.37005680810906	+	1	chr3	20018400	20020400	7480	19823	0.932203389830508	36.1832689428218
NM_013787	chr15	9041741	9070207	2.51181631509486	-	1	chr15	9055400	9057400	7977	11204	0.932203389830508	36.1832689428218
NM_153548	chr15	59163551	59205707	2.55285341874489	-	1	chr15	59222650	59224650	8096	10479	0.932203389830508	36.1832689428218
NM_181392	chr17	6079827	6085485	2.66440478001735	+	1	chr17	5967600	5969600	8461	13781	0.932203389830508	36.1832689428218
NM_026034	chr5	21151801	21168410	2.70734995598782	+	1	chr5	21156800	21158800	8584	24695	0.932203389830508	36.1832689428218
NM_026746	chr15	59205752	59433238	2.83647859555083	+	1	chr15	59163300	59165300	8927	10478	0.932203389830508	36.1832689428218
NM_001033201	chr4	46151382	46185274	3.05451520049105	+	1	chr4	46194300	46196300	9432	22677	0.932203389830508	36.1832689428218
NM_027994	chr10	118635867	118677111	3.0570625287056	-	1	chr10	118680000	118682000	9441	177	0.932203389830508	36.1832689428218
NM_001081214	chr19	46131028	46147399	3.17104599942589	+	1	chr19	46122200	46124200	9659	16054	0.932203389830508	36.1832689428218
NM_008229	chr10	36694349	36721694	3.57419224643315	+	1	chr10	36719100	36721100	10249	536	0.932203389830508	36.1832689428218
NM_007453	chr1	163170242	163181297	3.69324740073062	-	1	chr1	163176800	163178800	10381	4224	0.932203389830508	36.1832689428218
NM_026374	chr3	90280122	90292301	3.76580114262391	+	1	chr3	90200200	90202200	10443	20503	0.932203389830508	36.1832689428218
NM_007479	chr14	27457682	27476744	4.16245482209977	+	1	chr14	27427700	27429700	10732	8984	0.932203389830508	36.1832689428218
NM_011970	chr4	126354886	126386959	4.40178269225826	+	1	chr4	126357200	126359200	10833	21190	0.932203389830508	36.1832689428218
NM_025274	chr9	78214860	78216006	6.41355075623238	-	1	chr9	78206800	78208800	11036	32761	0.932203389830508	36.1832689428218
NM_029212	chr9	57876488	57950032	-3.13967193043861	-	0	chr9	57887200	57889200	1144	32275	0.745762711864407	36.023040903862
NM_023395	chr8	122190264	122211920	-3.05091734160446	+	0	chr8	122308600	122310600	1258	29620	0.745762711864407	36.023040903862
NM_029686	chr8	119519579	119606349	-2.25515776182168	-	0	chr8	119706150	119708150	2174	29533	0.745762711864407	36.023040903862
NM_027426	chr4	147472546	147504807	-1.90417816869779	-	0	chr4	147456000	147458000	2627	22089	0.745762711864407	36.023040903862
NM_213614	chr16	18621903	18630031	-0.732029391011731	-	0	chr16	18715000	18717000	4386	11669	0.745762711864407	36.023040903862
NM_198108	chr19	42149428	42160860	1.61149978531252	-	1	chr19	42049000	42051000	4597	15901	0.745762711864407	36.023040903862
NM_008317	chr9	107479282	107482464	1.6570769381073	+	1	chr9	107495200	107497200	4762	31283	0.745762711864407	36.023040903862
NM_025960	chr7	20094077	20101494	1.65965753063761	+	1	chr7	20193900	20195900	4775	28260	0.745762711864407	36.023040903862
NM_008184	chr3	107741765	107746667	1.69982508500864	-	1	chr3	107625800	107627800	4935	19336	0.745762711864407	36.023040903862
NM_197993	chr19	9028339	9040700	1.75659159886782	+	1	chr19	9047100	9049100	5159	16455	0.745762711864407	36.023040903862
NM_001039200	chr4	138908507	138934645	1.80693211363051	+	1	chr4	138805050	138807050	5360	21848	0.745762711864407	36.023040903862
NM_001081365	chr18	36508277	36553024	1.92849073678771	+	1	chr18	36564900	36566900	5828	14559	0.745762711864407	36.023040903862
NM_016967	chr16	91225794	91228922	2.09277599142305	+	1	chr16	91334600	91336600	6467	12462	0.745762711864407	36.023040903862
NM_145927	chr12	77938453	78022399	2.3200811406108	+	1	chr12	78045100	78047100	7314	6854	0.745762711864407	36.023040903862
NM_144866	chr18	35062438	35091657	4.17450418613759	-	1	chr18	35165100	35167100	10737	14496	0.745762711864407	36.023040903862
NM_029197	chr17	24941326	24976732	-3.42715847343218	+	0	chr17	24947400	24949400	869	12830	0.813559322033898	35.858886786807
NM_013688	chr17	45660382	45679626	-3.08413297884976	+	0	chr17	45629900	45631900	1222	13482	0.813559322033898	35.858886786807
NM_001017362	chr4	41670867	41678174	-1.5090452159818	-	0	chr4	41610950	41612950	3198	22565	0.813559322033898	35.858886786807
NM_033603	chr12	112509321	112514637	-1.01863912187402	+	0	chr12	112639100	112641100	3909	6146	0.813559322033898	35.858886786807
NM_144888	chr2	131059873	131073760	1.66713307108966	+	1	chr2	131124200	131126200	4806	16865	0.813559322033898	35.858886786807
NM_023058	chr17	23863302	23873696	1.72771327132395	+	1	chr17	23957700	23959700	5045	12797	0.813559322033898	35.858886786807
NM_025811	chr19	56622750	56673336	1.94818185249632	+	1	chr19	56661900	56663900	5903	16296	0.813559322033898	35.858886786807
NM_023740	chr19	42007961	42018593	1.95036307718146	+	1	chr19	42083000	42085000	5916	15905	0.813559322033898	35.858886786807
NM_001013380	chr8	106941573	106966947	1.97171573091572	-	1	chr8	106956850	106958850	5999	29265	0.813559322033898	35.858886786807
NM_001033446	chr18	47081468	47093876	1.98460325051855	+	1	chr18	47094900	47096900	6058	14712	0.813559322033898	35.858886786807
NM_013928	chr3	68376289	68430404	2.18329692519436	+	1	chr3	68309900	68311900	6801	20214	0.813559322033898	35.858886786807
NM_023598	chr10	67558340	67741474	2.33827071892906	-	1	chr10	67593500	67595500	7376	1121	0.813559322033898	35.858886786807
NM_016963	chr9	75345590	75407464	2.80249333846718	-	1	chr9	75270900	75272900	8834	32710	0.813559322033898	35.858886786807
NM_009499	chr7	19842278	19857203	2.9350423371046	-	1	chr7	19824800	19826800	9175	28242	0.813559322033898	35.858886786807
NM_172562	chr11	83892421	83943070	2.93769523854537	-	1	chr11	83885900	83887900	9183	5038	0.813559322033898	35.858886786807
NM_027179	chr8	86095598	86118390	3.37608126273897	-	1	chr8	86244800	86246800	9996	30855	0.813559322033898	35.858886786807
NM_027384	chr10	62267318	62342762	3.48723133668608	-	1	chr10	62316300	62318300	10150	1041	0.813559322033898	35.858886786807
NM_010817	chr8	110104280	110112382	3.86858718116264	-	1	chr8	109980300	109982300	10534	29378	0.813559322033898	35.858886786807
NM_010124	chr10	60895244	60915417	4.13760837308082	-	1	chr10	60816600	60818600	10715	942	0.644067796610169	35.8149153838917
NM_009663	chr5	150076633	150099623	-1.63833133608908	+	0	chr5	150225400	150227400	3022	24622	0.796610169491525	35.8127450000955
NM_027988	chr17	24835287	24837300	-1.55726300677999	+	0	chr17	24947400	24949400	3129	12830	0.796610169491525	35.8127450000955
NM_001135198	chr9	108305970	108330813	-1.46033279722976	-	0	chr9	108376500	108378500	3263	31327	0.796610169491525	35.8127450000955
NM_020564	chr8	125666746	125682180	-1.25142786014929	-	0	chr8	125667600	125669600	3567	29802	0.796610169491525	35.8127450000955
NM_001164369	chr2	170172490	170253345	-0.886207795170419	-	0	chr2	170169000	170171000	4117	17771	0.796610169491525	35.8127450000955
NM_001172561	chr7	52964834	52973372	-0.741495342426789	-	0	chr7	53047650	53049650	4360	28783	0.796610169491525	35.8127450000955
NM_177688	chr6	136756768	136758595	1.81243753021378	+	1	chr6	136760600	136762600	5383	26012	0.796610169491525	35.8127450000955
NM_019999	chr1	74379183	74400266	1.89330622172742	+	1	chr1	74303850	74305850	5673	13446	0.796610169491525	35.8127450000955
NM_145978	chr14	70564024	70577479	1.94797230705948	-	1	chr14	70713500	70715500	5901	9591	0.796610169491525	35.8127450000955
NM_145633	chr7	36371265	36424256	2.24691169362116	+	1	chr7	36314700	36316700	7041	28613	0.796610169491525	35.8127450000955
NM_172704	chr4	151307828	151356068	2.55996000825656	+	1	chr4	151350400	151352400	8124	22282	0.796610169491525	35.8127450000955
NM_001099675	chr4	45118081	45120985	2.59212294242604	-	1	chr4	45040800	45042800	8232	22623	0.796610169491525	35.8127450000955
NM_026211	chr13	55694495	55699055	3.15888800025338	+	1	chr13	55561400	55563400	9640	7973	0.796610169491525	35.8127450000955
NM_007988	chr11	120667271	120685861	3.18472734615682	-	1	chr11	120666350	120668350	9683	2534	0.796610169491525	35.8127450000955
NM_153178	chr15	72932054	73015377	3.21154099061981	-	1	chr15	73031300	73033300	9738	10568	0.796610169491525	35.8127450000955
NM_021714	chr6	136762175	136776737	3.42962933565639	-	1	chr6	136790900	136792900	10073	26014	0.796610169491525	35.8127450000955
NM_008947	chr12	101350540	101361574	3.9698956086186	+	1	chr12	101440700	101442700	10617	5840	0.796610169491525	35.8127450000955
NM_021381	chr6	87528585	87540695	-4.1079284062965	-	0	chr6	87501200	87503200	354	26995	0.830508474576271	35.7336656443267
NM_022722	chr15	39600030	39689016	-3.7993909913116	-	0	chr15	39599150	39601150	565	10310	0.830508474576271	35.7336656443267
NM_029122	chr1	91938707	92049976	-2.96211376193037	-	0	chr1	92085200	92087200	1344	15500	0.830508474576271	35.7336656443267
NM_053008	chr10	19076344	19078410	-2.82935041478403	+	0	chr10	19122350	19124350	1521	399	0.830508474576271	35.7336656443267
NM_023630	chr17	89067999	89114490	-2.27796077541865	+	0	chr17	89151100	89153100	2152	14253	0.830508474576271	35.7336656443267
NM_008745	chr13	58907956	59038392	-2.01845181005351	+	0	chr13	59047900	59049900	2468	8088	0.830508474576271	35.7336656443267
NM_008631	chr8	96661103	96662931	-1.95571708019071	+	0	chr8	96612400	96614400	2562	31058	0.830508474576271	35.7336656443267
NM_172147	chr5	32655952	32666729	-1.93112499018857	+	0	chr5	32624000	32626000	2591	24842	0.830508474576271	35.7336656443267
NM_145133	chr3	127492830	127501307	-1.86240942721049	+	0	chr3	127570850	127572850	2693	19537	0.830508474576271	35.7336656443267
NM_145133	chr3	127492830	127501307	-1.86240942721049	+	0	chr3	127629600	127631600	2693	19539	0.830508474576271	35.7336656443267
NM_001003893	chr4	147976652	147989589	-1.37752096020089	+	0	chr4	148100250	148102250	3386	22115	0.830508474576271	35.7336656443267
NM_007639	chr3	86799757	86803262	-0.76570497025222	-	0	chr3	86818600	86820600	4332	20359	0.830508474576271	35.7336656443267
NM_026062	chr5	108337060	108416096	1.83050250420872	-	1	chr5	108332250	108334250	5445	23235	0.830508474576271	35.7336656443267
NM_001083921	chr2	152142069	152158161	1.9800907094235	-	1	chr2	152063900	152065900	6034	17075	0.830508474576271	35.7336656443267
NM_023190	chr14	55260997	55305768	1.99911504374165	-	1	chr14	55266400	55268400	6107	9282	0.830508474576271	35.7336656443267
NM_013745	chr14	76510697	76537186	2.00154756549511	+	1	chr14	76478500	76480500	6123	9659	0.830508474576271	35.7336656443267
NM_028024	chr11	100484268	100488916	2.07359448088791	+	1	chr11	100396050	100398050	6401	1759	0.830508474576271	35.7336656443267
NM_009029	chr14	73595308	73725598	2.32602814472051	-	1	chr14	73577800	73579800	7331	9625	0.830508474576271	35.7336656443267
NM_011503	chr8	3631159	3643644	2.47597521634919	+	1	chr8	3608300	3610300	7862	30317	0.830508474576271	35.7336656443267
NM_019746	chr7	36427003	36432501	2.58985958239514	-	1	chr7	36314700	36316700	8226	28613	0.830508474576271	35.7336656443267
NM_080837	chr17	56315963	56323343	2.61235394678071	-	1	chr17	56460100	56462100	8312	13719	0.830508474576271	35.7336656443267
NM_001160404	chr18	24364494	24445311	2.86281212265461	+	1	chr18	24377300	24379300	8991	14381	0.830508474576271	35.7336656443267
NM_009273	chr2	118301578	118305432	3.46233324532123	-	1	chr2	118444500	118446500	10112	16651	0.830508474576271	35.7336656443267
NM_008154	chr4	132765254	132768451	-1.71106651147447	-	0	chr4	132666600	132668600	2902	21442	0.694915254237288	35.6812006458676
NM_133788	chr4	151671459	151681231	1.92300846750442	+	1	chr4	151569300	151571300	5803	22291	0.694915254237288	35.6812006458676
NM_016680	chr7	20166391	20189817	2.00948838784077	-	1	chr7	20309350	20311350	6146	28266	0.694915254237288	35.6812006458676
NM_021493	chr11	97311473	97363714	2.02165749099349	+	1	chr11	97182950	97184950	6190	5664	0.694915254237288	35.6812006458676
NM_001009949	chr4	45408795	45421633	2.0720883229096	-	1	chr4	45537600	45539600	6393	22652	0.694915254237288	35.6812006458676
NM_009163	chr10	60561391	60610413	2.87830479967803	-	1	chr10	60506900	60508900	9031	914	0.694915254237288	35.6812006458676
NM_025666	chr12	103996184	104015911	3.27027971314002	+	1	chr12	104008350	104010350	9844	5924	0.694915254237288	35.6812006458676
NM_009802	chr4	149561124	149575244	-3.20884876428557	-	0	chr4	149467650	149469650	1077	22210	0.711864406779661	35.6679707245788
NM_010518	chr1	72904638	72921439	-1.16538370085247	-	0	chr1	72866800	72868800	3685	13048	0.711864406779661	35.6679707245788
NM_001040682	chr12	106001323	106103286	-0.89086911677801	-	0	chr12	106004600	106006600	4107	5949	0.711864406779661	35.6679707245788
NM_181595	chr6	4853319	5115661	1.7431677853601	+	1	chr6	4864300	4866300	5107	26487	0.711864406779661	35.6679707245788
NM_001164598	chr8	129112195	129117336	2.54292395393531	-	1	chr8	129081100	129083100	8065	29969	0.711864406779661	35.6679707245788
NM_012058	chr1	184054867	184062546	2.56521086172785	+	1	chr1	183937300	183939300	8144	5045	0.711864406779661	35.6679707245788
NM_019639	chr5	125866334	125870387	2.9849796709669	-	1	chr5	125935750	125937750	9285	23888	0.711864406779661	35.6679707245788
NM_019642	chr2	157104833	157152054	3.79953045046672	+	1	chr2	157212900	157214900	10474	17273	0.711864406779661	35.6679707245788
NM_008342	chr1	72871076	72899045	4.94540675717476	+	1	chr1	72892900	72894900	10974	13069	0.711864406779661	35.6679707245788
NM_009630	chr10	74779687	74797533	-2.7259540222723	+	0	chr10	74646650	74648650	1631	1206	0.898305084745763	35.6494311743511
NM_029064	chr2	152788220	152828940	-2.70296117220388	+	0	chr2	152846050	152848050	1656	17105	0.898305084745763	35.6494311743511
