gname	gchrom	gstart	gend	log.FPRM	strand	status	echrom	estart	end	gid	eid	prob	log.p.value.correct
NM_175103	chr7	133839513	133840207	3.21678564195706	+	1	chr7	133756700	133758700	9747	27707	0.898305084745763	40.7185991578668
NM_025933	chr13	54691591	54692508	3.42356860271994	+	1	chr13	54761600	54763600	10062	7942	0.898305084745763	40.7185991578668
NM_175102	chr10	12728255	12728988	3.42465671374946	+	1	chr10	12634200	12636200	10066	268	0.898305084745763	40.7185991578668
NM_025848	chr9	50404445	50411954	3.62718754419813	-	1	chr9	50539900	50541900	10324	32129	0.898305084745763	40.7185991578668
NM_008945	chr3	94688245	94690880	4.16154827856955	-	1	chr3	94598100	94600100	10730	20536	0.898305084745763	40.7185991578668
NM_001081387	chr2	172919109	172945026	-3.2721843062766	-	0	chr2	173058300	173060300	1011	17880	0.728813559322034	40.7008510243009
NM_009539	chr1	36818705	36839661	-1.03503485422644	+	0	chr1	36668800	36670800	3882	8204	0.728813559322034	40.7008510243009
NM_172911	chr8	37157881	37210841	1.68174555067311	+	1	chr8	37190000	37192000	4864	30353	0.728813559322034	40.7008510243009
NM_021366	chr7	71031237	71083801	2.07668650003545	-	1	chr7	71092400	71094400	6415	28894	0.728813559322034	40.7008510243009
NM_153585	chr9	114494995	114549192	2.53537001654754	-	1	chr9	114671500	114673500	8049	31461	0.728813559322034	40.7008510243009
NM_138581	chr15	78965084	78971681	-4.66815578020775	-	0	chr15	78833800	78835800	137	10792	0.779661016949153	40.5541576176234
NM_178257	chr4	135284134	135307280	-3.45209496488001	+	0	chr4	135139100	135141100	844	21622	0.779661016949153	40.5541576176234
NM_175087	chr15	99431830	99435908	-2.51886103044531	+	0	chr15	99425700	99427700	1849	11442	0.779661016949153	40.5541576176234
NM_172500	chr12	106168158	106248019	-1.18806992804652	-	0	chr12	106170200	106172200	3655	5963	0.779661016949153	40.5541576176234
NM_007863	chr11	101860966	101888269	-0.996595557230863	-	0	chr11	101793000	101795000	3949	1829	0.779661016949153	40.5541576176234
NM_033042	chr4	151490451	151494220	-0.881737142821055	+	0	chr4	151465300	151467300	4125	22287	0.779661016949153	40.5541576176234
NM_007961	chr6	133985724	134220165	1.63726706435278	+	1	chr6	134105250	134107250	4690	25937	0.779661016949153	40.5541576176234
NM_019972	chr3	108087049	108164429	1.8096746955881	+	1	chr3	108121300	108123300	5371	19363	0.779661016949153	40.5541576176234
NM_011841	chr11	61302313	61307705	2.13191538894054	-	1	chr11	61342400	61344400	6612	4131	0.779661016949153	40.5541576176234
NM_146001	chr5	135882387	136020992	2.14055898321715	-	1	chr5	136148900	136150900	6644	24093	0.779661016949153	40.5541576176234
NM_001135112	chr16	4684069	4707690	2.4478881765899	+	1	chr16	4701100	4703100	7755	12243	0.779661016949153	40.5541576176234
NM_007879	chr11	3149924	3166389	3.36975143321313	-	1	chr11	3259900	3261900	9985	2943	0.779661016949153	40.5541576176234
NM_011263	chr5	77694518	77712722	3.398032378319	+	1	chr5	77702900	77704900	10024	25342	0.779661016949153	40.5541576176234
NM_028072	chr2	165898588	165981156	3.03816417148405	-	1	chr2	165869600	165871600	9397	17535	0.627118644067797	40.5285177493947
NM_026063	chr17	27259609	27270836	3.42768026068753	-	1	chr17	27232600	27234600	10070	12916	0.694915254237288	40.5178961137245
NM_010916	chr1	173982422	173987727	-3.80584482414998	-	0	chr1	173947500	173949500	557	4576	0.813559322033898	40.4312117702737
NM_029057	chr10	120700877	120748245	-3.53539299483231	-	0	chr10	120861900	120863900	768	213	0.813559322033898	40.4312117702737
NM_001013780	chr4	141174739	141179749	-3.18818416940162	-	0	chr4	141085700	141087700	1096	21989	0.813559322033898	40.4312117702737
NM_183224	chr3	104570323	104580465	-2.3822280472463	-	0	chr3	104447200	104449200	2015	19291	0.813559322033898	40.4312117702737
NM_001004148	chr11	72055496	72080106	-2.28718429641802	-	0	chr11	72169200	72171200	2138	4492	0.813559322033898	40.4312117702737
NM_008148	chr16	30307778	30310865	-2.06877067839331	-	0	chr16	30431500	30433500	2400	11886	0.813559322033898	40.4312117702737
NM_029723	chr2	59322713	59342940	-2.05543599433303	+	0	chr2	59460000	59462000	2414	18691	0.813559322033898	40.4312117702737
NM_025725	chr5	36827236	36830820	-1.98405863724728	+	0	chr5	36899600	36901600	2521	24952	0.813559322033898	40.4312117702737
NM_021452	chr10	115854923	115910579	-1.30328130008628	-	0	chr10	115992000	115994000	3489	113	0.813559322033898	40.4312117702737
NM_133746	chr19	47206721	47212784	-1.1272124006001	-	0	chr19	47223250	47225250	3740	16115	0.813559322033898	40.4312117702737
NM_016919	chr9	20574493	20619478	-1.01187970053648	-	0	chr9	20633500	20635500	3924	31709	0.813559322033898	40.4312117702737
NM_178405	chr1	174201839	174228195	-0.817663332857551	-	0	chr1	174204300	174206300	4233	4587	0.813559322033898	40.4312117702737
NM_178405	chr1	174201839	174228195	-0.817663332857551	-	0	chr1	174347000	174349000	4233	4596	0.813559322033898	40.4312117702737
NM_026797	chr2	164311954	164318823	-0.81709719298777	+	0	chr2	164278500	164280500	4235	17451	0.813559322033898	40.4312117702737
NM_001002011	chr3	88285070	88307254	1.65950916042703	-	1	chr3	88363100	88365100	4772	20418	0.813559322033898	40.4312117702737
NM_011843	chr10	127947305	127962915	1.69536420092808	-	1	chr10	127877400	127879400	4915	330	0.813559322033898	40.4312117702737
NM_001163706	chr4	147519824	147526138	1.88116284421918	-	1	chr4	147407400	147409400	5643	22084	0.813559322033898	40.4312117702737
NM_001114131	chr17	66132694	66191266	2.10894573077962	+	1	chr17	66087050	66089050	6530	13811	0.813559322033898	40.4312117702737
NM_001042484	chr8	24351797	24367552	2.3796202054609	-	1	chr8	24286800	24288800	7512	30111	0.813559322033898	40.4312117702737
NM_026784	chr3	89263039	89272930	2.39599346550877	+	1	chr3	89186100	89188100	7585	20444	0.813559322033898	40.4312117702737
NM_177545	chr3	101960620	102008616	2.39656711846448	-	1	chr3	101993900	101995900	7588	19232	0.813559322033898	40.4312117702737
NM_001081345	chr7	80571537	80686632	2.56308608418399	-	1	chr7	80606400	80608400	8136	29004	0.813559322033898	40.4312117702737
NM_001159599	chr4	151413435	151434142	2.59688025071607	+	1	chr4	151373450	151375450	8249	22283	0.813559322033898	40.4312117702737
NM_177475	chr10	75495356	75505714	2.65388260442412	+	1	chr10	75388700	75390700	8433	1226	0.813559322033898	40.4312117702737
NM_025562	chr5	137437946	137442102	2.6769241046298	+	1	chr5	137410300	137412300	8486	24171	0.813559322033898	40.4312117702737
NM_019711	chr10	127566525	127613624	2.67763222988068	-	1	chr10	127679400	127681400	8490	325	0.813559322033898	40.4312117702737
NM_001130868	chr8	114517339	114535205	3.04521267564489	-	1	chr8	114443800	114445800	9412	29482	0.813559322033898	40.4312117702737
NM_001114361	chr17	83750270	83879699	3.15850991958176	+	1	chr17	83875900	83877900	9639	14040	0.813559322033898	40.4312117702737
NM_013536	chr6	124654388	124662196	3.22017098578509	-	1	chr6	124738500	124740500	9750	25798	0.813559322033898	40.4312117702737
NM_009938	chr1	174012659	174052463	3.57432682008719	+	1	chr1	174123500	174125500	10250	4582	0.813559322033898	40.4312117702737
NM_010329	chr4	142857324	142889410	3.74129399467	-	1	chr4	142901750	142903750	10425	22053	0.813559322033898	40.4312117702737
NM_144800	chr15	58772794	58913581	2.20167466100983	-	1	chr15	58769200	58771200	6867	10444	0.677966101694915	40.4193627148839
NM_010831	chr17	31981194	31992737	2.48127506355395	-	1	chr17	31978700	31980700	7877	13270	0.677966101694915	40.4193627148839
NM_173011	chr7	87239735	87260236	3.745311771076	-	1	chr7	87250900	87252900	10428	29096	0.677966101694915	40.4193627148839
NM_001034878	chr11	114588725	114619200	-1.64684387324696	+	0	chr11	114471800	114473800	3006	2140	0.711864406779661	40.3714597746261
NM_144884	chr2	30816146	30823404	1.93944644712682	-	1	chr2	30814700	30816700	5874	18302	0.711864406779661	40.3714597746261
NM_001083120	chr1	183834575	183950111	2.08063083419105	-	1	chr1	183937300	183939300	6424	5045	0.711864406779661	40.3714597746261
NM_207255	chr18	65739883	65849088	2.08352942488834	+	1	chr18	65690300	65692300	6437	14913	0.711864406779661	40.3714597746261
NM_009546	chr11	88860716	88881607	2.51029008061906	+	1	chr11	88914400	88916400	7973	5340	0.711864406779661	40.3714597746261
NM_007393	chr5	143664794	143668403	6.28653054118835	-	1	chr5	143684700	143686700	11034	24395	0.711864406779661	40.3714597746261
NM_182992	chr10	62578542	62666700	-3.85908431544667	-	0	chr10	62515550	62517550	508	1049	0.915254237288136	40.1835866436926
NM_177894	chr7	89781469	89797038	-3.22694579969935	-	0	chr7	89914650	89916650	1064	29192	0.915254237288136	40.1835866436926
NM_027913	chr19	10708722	10739700	-2.36713534753379	+	0	chr19	10770000	10772000	2036	15398	0.915254237288136	40.1835866436926
NM_133229	chr16	94550028	94558542	-2.22076550337222	+	0	chr16	94466400	94468400	2217	12563	0.915254237288136	40.1835866436926
NM_018752	chr7	71330344	71369722	-1.66650044851753	+	0	chr7	71203000	71205000	2973	28905	0.915254237288136	40.1835866436926
NM_001159652	chr9	106366291	106368271	-1.56755248356065	-	0	chr9	106223800	106225800	3116	31243	0.915254237288136	40.1835866436926
NM_178872	chr18	46324955	46372261	-1.11955506568803	-	0	chr18	46499950	46501950	3745	14686	0.915254237288136	40.1835866436926
NM_028748	chr9	61801544	61874597	-0.969477923817188	-	0	chr9	61846300	61848300	3982	32399	0.915254237288136	40.1835866436926
NM_001099303	chr4	108040381	108055954	-0.762769535844543	-	0	chr4	108040850	108042850	4336	20786	0.915254237288136	40.1835866436926
NM_001159672	chr7	89797123	89926362	1.60282207597007	+	1	chr7	89900400	89902400	4559	29191	0.915254237288136	40.1835866436926
NM_013719	chr2	118214352	118300969	1.60912586375197	+	1	chr2	118291000	118293000	4584	16641	0.915254237288136	40.1835866436926
NM_019683	chr9	14584641	14587408	1.97354616078488	-	1	chr9	14483900	14485900	6006	31667	0.915254237288136	40.1835866436926
NM_019832	chr13	58334711	58375549	2.00154080917203	-	1	chr13	58414150	58416150	6122	8057	0.915254237288136	40.1835866436926
NM_010363	chr12	88488667	88505673	2.02570183621485	+	1	chr12	88609900	88611900	6209	7134	0.915254237288136	40.1835866436926
NM_001039511	chr1	153191627	153203928	2.09171466780363	+	1	chr1	153313100	153315100	6463	3672	0.915254237288136	40.1835866436926
NM_001163688	chr2	130276013	130380036	2.14338535476362	+	1	chr2	130176500	130178500	6654	16842	0.915254237288136	40.1835866436926
NM_001168505	chr19	54018795	54107768	2.30695552871158	+	1	chr19	54129600	54131600	7264	16251	0.915254237288136	40.1835866436926
NM_025595	chr6	125142217	125144410	2.34230568118898	+	1	chr6	125145950	125147950	7390	25820	0.915254237288136	40.1835866436926
NM_022009	chr11	60527650	60540723	2.40710725733359	-	1	chr11	60649400	60651400	7617	4086	0.915254237288136	40.1835866436926
NM_153792	chr17	24645794	24664883	2.47467953063248	-	1	chr17	24741100	24743100	7855	12821	0.915254237288136	40.1835866436926
NM_133795	chr11	43543507	43561475	2.49873558772444	-	1	chr11	43512300	43514300	7934	3466	0.915254237288136	40.1835866436926
NM_001134465	chr14	27399035	27451583	2.50788234215955	+	1	chr14	27427700	27429700	7966	8984	0.915254237288136	40.1835866436926
NM_177638	chr17	57201699	57205337	2.54376500679435	+	1	chr17	57092050	57094050	8067	13750	0.915254237288136	40.1835866436926
NM_030147	chr18	34758268	34784464	2.7307636206091	-	1	chr18	34766100	34768100	8651	14478	0.915254237288136	40.1835866436926
NM_181324	chr9	44412974	44448814	2.8457520519307	+	1	chr9	44496400	44498400	8950	32003	0.915254237288136	40.1835866436926
NM_008672	chr7	150699483	150734995	3.30216494953071	-	1	chr7	150704500	150706500	9888	28099	0.915254237288136	40.1835866436926
NM_007853	chr1	184205900	184212890	3.41032228943916	-	1	chr1	184207500	184209500	10043	5065	0.915254237288136	40.1835866436926
NM_001005509	chr3	58329742	58361423	3.58955071068783	+	1	chr3	58385600	58387600	10273	20147	0.915254237288136	40.1835866436926
NM_026842	chr13	58277522	58284687	3.71182908517952	-	1	chr13	58414150	58416150	10393	8057	0.915254237288136	40.1835866436926
NM_001122737	chr7	149836672	149843386	3.7180231216553	-	1	chr7	149722900	149724900	10399	28069	0.915254237288136	40.1835866436926
NM_012053	chr15	76734500	76736748	6.22510283551483	+	1	chr15	76716100	76718100	11032	10688	0.915254237288136	40.1835866436926
NM_053178	chr9	54452803	54509692	-3.91541876449733	-	0	chr9	54413100	54415100	474	32153	0.966101694915254	40.1719403422675
NM_001122603	chr7	28856254	28905883	-3.46319194141521	+	0	chr7	28935800	28937800	833	28407	0.966101694915254	40.1719403422675
NM_001007472	chr6	85373879	85378869	-2.83290279228241	+	0	chr6	85229700	85231700	1512	26940	0.966101694915254	40.1719403422675
NM_001162979	chr7	97014657	97052139	-2.78606796036833	-	0	chr7	97189400	97191400	1567	29235	0.966101694915254	40.1719403422675
NM_080433	chr14	13174405	13178379	-2.63080170128629	-	0	chr14	13170300	13172300	1736	8778	0.966101694915254	40.1719403422675
NM_019928	chr7	51136541	51141174	-2.41430914641169	+	0	chr7	51174800	51176800	1966	28713	0.966101694915254	40.1719403422675
NM_139001	chr9	56712910	56747677	-2.09006577955734	+	0	chr9	56763000	56765000	2371	32225	0.966101694915254	40.1719403422675
NM_028903	chr14	66285239	66383660	-1.92481326163601	+	0	chr14	66361100	66363100	2597	9483	0.966101694915254	40.1719403422675
NM_026262	chr11	31865632	31879651	-1.77543936948597	+	0	chr11	31962100	31964100	2815	2911	0.966101694915254	40.1719403422675
NM_001081253	chr15	36079814	36094639	-1.65071834535452	-	0	chr15	36057100	36059100	2996	10188	0.966101694915254	40.1719403422675
NM_001163566	chr2	37631768	37654621	-1.06644524037409	+	0	chr2	37634300	37636300	3830	18528	0.966101694915254	40.1719403422675
NM_172448	chr11	87476588	87549041	-0.954740542249355	+	0	chr11	87532950	87534950	4000	5233	0.966101694915254	40.1719403422675
NM_016922	chr11	3883715	3899317	-0.721830646020537	+	0	chr11	3749300	3751300	4408	3315	0.966101694915254	40.1719403422675
NM_016922	chr11	3883715	3899317	-0.721830646020537	+	0	chr11	3804750	3806750	4408	3352	0.966101694915254	40.1719403422675
NM_001160236	chr1	34870063	34899895	1.68261216309126	-	1	chr1	34875500	34877500	4866	7797	0.966101694915254	40.1719403422675
NM_001130443	chr7	148375832	148379903	1.70785779754358	-	1	chr7	148349600	148351600	4963	28034	0.966101694915254	40.1719403422675
NM_177899	chr8	72285222	72298810	1.78008491943003	-	1	chr8	72439200	72441200	5256	30632	0.966101694915254	40.1719403422675
NM_007771	chr10	84594444	84647799	1.83900399506931	-	1	chr10	84659200	84661200	5488	1516	0.966101694915254	40.1719403422675
NM_001013028	chr10	84565371	84580492	1.85368050523831	+	1	chr10	84449350	84451350	5547	1511	0.966101694915254	40.1719403422675
NM_001159349	chr16	32877869	32909049	1.89828680388775	+	1	chr16	32803600	32805600	5694	11990	0.966101694915254	40.1719403422675
NM_029447	chr13	104813518	104899694	1.91969376897785	-	1	chr13	104961500	104963500	5787	7226	0.966101694915254	40.1719403422675
NM_174997	chr1	34870063	34899895	1.98745782306365	-	1	chr1	34875500	34877500	6065	7797	0.966101694915254	40.1719403422675
NM_177003	chr6	127035139	127059554	2.01622880796427	-	1	chr6	127054100	127056100	6169	25861	0.966101694915254	40.1719403422675
NM_026892	chr9	120401723	120404445	2.04389208122388	+	1	chr9	120527650	120529650	6277	31581	0.966101694915254	40.1719403422675
NM_133756	chr5	31797133	31814000	2.05235165166473	+	1	chr5	31925800	31927800	6311	24835	0.966101694915254	40.1719403422675
NM_007700	chr19	44147823	44181967	2.08901927837595	-	1	chr19	44123300	44125300	6458	15984	0.966101694915254	40.1719403422675
NM_010274	chr2	57090792	57223130	2.15533256610777	+	1	chr2	57141400	57143400	6693	18655	0.966101694915254	40.1719403422675
NM_026454	chr1	93146895	93182602	2.15995759884429	+	1	chr1	92997800	92999800	6711	15665	0.966101694915254	40.1719403422675
NM_011896	chr3	37538871	37543521	2.19930241713119	+	1	chr3	37656750	37658750	6856	20008	0.966101694915254	40.1719403422675
NM_001159620	chr16	94580370	94591937	2.26391494825016	-	1	chr16	94537400	94539400	7092	12564	0.966101694915254	40.1719403422675
NM_011980	chr7	30946286	30954746	2.27203412872249	-	1	chr7	31050000	31052000	7115	28492	0.966101694915254	40.1719403422675
NM_011756	chr7	29161802	29164247	2.36896254725717	-	1	chr7	29202950	29204950	7474	28414	0.966101694915254	40.1719403422675
NM_009210	chr3	19957810	20018376	2.37005680810906	+	1	chr3	20018400	20020400	7480	19823	0.966101694915254	40.1719403422675
NM_001100451	chr9	100978450	101007127	2.40827755355207	+	1	chr9	100862800	100864800	7625	31129	0.966101694915254	40.1719403422675
NM_172894	chr7	4583096	4610552	2.40947344092153	-	1	chr7	4488150	4490150	7630	28676	0.966101694915254	40.1719403422675
NM_176976	chr9	15121357	15162232	2.51714793509502	-	1	chr9	15073950	15075950	7997	31686	0.966101694915254	40.1719403422675
NM_001039556	chr4	11486118	11542954	2.52565664171613	+	1	chr4	11591500	11593500	8019	20892	0.966101694915254	40.1719403422675
NM_139059	chr11	120823054	120852647	2.61548890631582	-	1	chr11	120826400	120828400	8321	2539	0.966101694915254	40.1719403422675
NM_019648	chr10	93321234	93353947	2.66578271792197	-	1	chr10	93244900	93246900	8467	1631	0.966101694915254	40.1719403422675
NM_026034	chr5	21151801	21168410	2.70734995598782	+	1	chr5	21156800	21158800	8584	24695	0.966101694915254	40.1719403422675
NM_026267	chr6	122824574	122838959	2.82983116032737	+	1	chr6	122686100	122688100	8902	25774	0.966101694915254	40.1719403422675
NM_024223	chr12	114378446	114383715	3.051658817843	+	1	chr12	114351500	114353500	9425	6219	0.966101694915254	40.1719403422675
NM_054081	chr12	114336488	114375417	3.1987016885711	+	1	chr12	114351500	114353500	9715	6219	0.966101694915254	40.1719403422675
NM_013672	chr15	102236746	102266835	3.28323933069149	+	1	chr15	102330950	102332950	9863	9924	0.966101694915254	40.1719403422675
NM_007653	chr10	128346921	128349874	3.44365324069855	+	1	chr10	128417300	128419300	10094	354	0.966101694915254	40.1719403422675
NM_001081321	chr5	66006498	66089095	3.62224807781534	-	1	chr5	65991400	65993400	10317	25157	0.966101694915254	40.1719403422675
NM_133808	chr1	95302516	95375385	3.75203968209173	-	1	chr1	95503400	95505400	10434	16263	0.966101694915254	40.1719403422675
NM_008683	chr14	56281103	56290743	3.88560715892271	-	1	chr14	56169200	56171200	10551	9305	0.966101694915254	40.1719403422675
NM_011970	chr4	126354886	126386959	4.40178269225826	+	1	chr4	126357200	126359200	10833	21190	0.966101694915254	40.1719403422675
NM_027959	chr12	17273400	17291576	4.51254270452856	+	1	chr12	17190000	17192000	10886	6294	0.966101694915254	40.1719403422675
